Filename,image_num,image_proportion,brightness_median,brightness_stdev,saturation_median,saturation_stdev,hue_median,hue_stdev,Genre.UPDATED,Genre,Genre_gen,Year_Month,Label_Place,,Year,Month,Season,Title
001.jpg,1,0.6027,68,38.1091,80,30.8723,31,11.6209,still-life,still-life,still-life,1881.834,1_Early,1881.916667,1881,11,fall,Valley with Ploughman Seen from Above
002.jpg,2,0.91,23,60.8221,170,65.5958,8,86.5111,still-life,still-life,still-life,1881.834,1_Early,1881.916667,1881,11,fall,Wooden Sheds
003.jpg,3,0.68,61,78.5414,173,60.2914,12,55.2197,still-life,still-life,still-life,1881.834,1_Early,1881.916667,1881,11,fall,First Steps (after Millet)
004.jpg,4,0.6825,210,62.8654,92,75.0203,44,62.3412,landscape,landscape,landscape,1882.5838,1_Early,1882.666667,1882,8,summer,Still Life: Vase with Oleanders and Books
005.jpg,5,1.371,84,60.821,57,29.2818,51,63.9256,cityscape,cityscape,cityscape,1882.5838,1_Early,1882.666667,1882,8,summer,Still Life: Vase with Twelve Sunflowers
006.jpg,6,0.59,171,55.3637,157,53.882,33,6.0756,landscape,landscape,landscape,1882.5838,1_Early,1882.666667,1882,8,summer,Still Life: Vase with Zinnias
007.jpg,7,0.6652,87,43.995,67,50.8334,36,43.5986,landscape,landscape,landscape,1882.5838,1_Early,1882.666667,1882,8,summer,Thistles
008.jpg,8,1.5561,123,64.444,130,48.419,46,54.9838,figural,Figural composition,other,1882.5838,1_Early,1882.666667,1882,8,summer,Three Sunflowers in a Vase
009.jpg,9,1.5513,54,48.6011,115,59.0923,49,64.4986,figural,Figural composition,other,1882.5838,1_Early,1882.666667,1882,8,summer,Two Thistles
010.jpg,10,0.82,153,59.8928,185,34.1899,30,10.1102,cityscape,cityscape,cityscape,1882.5838,1_Early,1882.666667,1882,8,summer,Cafe Terrace on the Place du Forum Arles at Night The
011.jpg,11,0.6279,101,40.337,140,43.8324,21,25.2926,landscape,landscape,landscape,1882.5838,1_Early,1882.666667,1882,8,summer,Entrance to the Public Park in Arles
012.jpg,12,1.0325,116,49.2114,161,58.4409,25,17.1519,figural,Figural composition,other,1882.5838,1_Early,1882.666667,1882,8,summer,Green Vineyard The
013.jpg,13,1.2023,114,61.6938,110,52.3192,29,41.4655,figural,Figural composition,other,1882.5838,1_Early,1882.666667,1882,8,summer,Lane in the Public Garden at Arles A
014.jpg,14,0.7063,175,38.9428,87,34.4754,36,6.9351,landscape,seascape,other,1882.5838,1_Early,1882.666667,1882,8,summer,Night Cafe in the Place Lamartine in Arles The
015.jpg,15,0.6719,81,52.7752,52,25.886,122,37.6516,town,genre scene,genre scene,1882.5838,1_Early,1882.666667,1882,8,summer,Old Mill The
016.jpg,16,0.7519,168,42.4081,82,38.4722,32,14.9382,town,rural town or village,rural_town,1883.2502,1_Early,1883.333333,1883,4,spring,Still Life with Copper Coffeepot and Two White Bowls
017.jpg,17,0.6471,105,60.0029,117,14.9984,18,9.0511,town,rural town or village,rural_town,1883.5838,1_Early,1883.666667,1883,8,summer,Ploughed Field
018.jpg,18,0.6786,143,60.0778,65,30.2012,40,17.9315,landscape,landscape,landscape,1883.5838,1_Early,1883.666667,1883,8,summer,Portrait of Eugene Boch
019.jpg,19,0.6003,104,52.698,85,50.9461,43,35.9598,figural,animals,other,1883.5838,1_Early,1883.666667,1883,8,summer,Self-Portrait (Dedicated to Paul Gauguin)
020.jpg,20,0.585,113,35.5243,131,25.1404,19,16.6804,landscape,landscape,landscape,1883.5838,1_Early,1883.666667,1883,8,summer,Sower: Outskirts of Arles in the Background The
021.jpg,21,0.7176,178,68.1547,185,51.603,34,41.0315,landscape,landscape,landscape,1883.5838,1_Early,1883.666667,1883,8,summer,Starry Night Over the Rhone
022.jpg,22,0.6502,198,58.9939,39,29.467,56,15.8665,town,rural town or village,rural_town,1883.6672,1_Early,1883.75,1883,9,fall,Smoker The
023.jpg,23,0.7,106,47.3599,100,27.6445,32,23.0749,town,rural town or village,rural_town,1883.6672,1_Early,1883.75,1883,9,fall,Spectators in the Arena at Arles
024.jpg,24,0.7488,72,28.4899,99,34.7751,28,8.3213,figural,Figural composition,other,1883.7506,1_Early,1883.833333,1883,10,fall,Peasant Woman Binding Sheaves (after Millet)
025.jpg,25,0.6593,74,74.1568,53,22.6417,35,52.7575,figural,genre scene,genre scene,1883.7506,1_Early,1883.833333,1883,10,fall,Peasant Woman Cutting Straw (after Millet)
026.jpg,26,0.7578,95,37.0804,48,27.8672,60,18.7229,figural,genre scene,genre scene,1883.7506,1_Early,,1883,10,fall,Peasant Woman with a Rake (after Millet)
027.jpg,27,0.6685,92,39.3897,84,71.8407,52,92.2518,town,rural town or village,rural_town,1883.834,1_Early,,1883,11,fall,Cypress trees and two women
028.jpg,28,1.016,65,42.8368,74,21.4157,232,115.2663,figural,genre scene,genre scene,1884,1_Early,,1884,1,winter,Still Life with Cabbage and Clogs
029.jpg,29,0.7918,150,52.6654,36,40.0464,31,33.7596,town,rural town or village,rural_town,1884.0834,1_Early,,1884,2,winter,Weaver Near an Open Window
030.jpg,30,0.7996,109,58.8661,108,35.0057,26,11.7609,figural,genre scene,genre scene,1884.0834,1_Early,,1884,2,winter,Weaver Interior with Three Small Windows
031.jpg,31,0.755,132,62.8666,104,51.2393,36,14.8351,figural,genre scene,genre scene,1884.1668,1_Early,,1884,3,spring,Head of a Peasant with a Pipe
032.jpg,32,0.722,152,78.1862,33,23.976,93,77.9505,landscape,landscape,landscape,1884.2502,1_Early,,1884,4,spring,Study for 'The Potato Eaters'
033.jpg,33,0.879,206,73.947,23,25.2997,46,23.9324,town,rural town or village,rural_town,1884.3336,1_Early,,1884,5,spring,Self-Portrait with Pipe
034.jpg,34,0.4128,50,49.0719,90,41.7374,15,96.2228,town,rural town or village,rural_town,1884.3336,1_Early,,1884,5,spring,Self-Portrait with Pipe
035.jpg,35,0.7632,133,51.8847,103,55.9401,31,27.6289,town,rural town or village,rural_town,1884.3336,1_Early,,1884,5,spring,Sloping Path in Montmartre
036.jpg,36,0.4577,48,33.248,95,46.4425,147,39.2374,figural,genre scene,genre scene,1884.3336,1_Early,,1884,5,spring,Still Life with Scabiosa and Ranunculus
037.jpg,37,0.692,68,34.2252,51,25.5206,75,41.1796,figural,genre scene,genre scene,1884.3336,1_Early,,1884,5,spring,Tambourine with Pansies
038.jpg,38,0.8085,132,80.3551,102,32.7618,30,9.6888,figural,genre scene,genre scene,1884.3336,1_Early,,1884,5,spring,View of Roofs and Backs of Houses
039.jpg,39,0.6852,58,24.679,81,25.575,29,10.3316,figural,genre scene,genre scene,1884.5004,1_Early,,1884,7,summer,Vegetable Gardens at Montmartre
040.jpg,40,0.7589,189,28.8519,176,23.112,12,9.6476,town,rural town or village,rural_town,1884.5004,1_Early,,1884,7,summer,Wheat Field with a Lark
041.jpg,41,0.6725,66,20.2915,85,24.7583,31,6.075,town,rural town or village,rural_town,1884.5004,1_Early,,1884,7,summer,Four Cut Sunflowers
042.jpg,42,0.7373,62,44.9406,111,45.8881,18,29.5667,figural,genre scene,genre scene,1884.5004,1_Early,,1884,7,summer,Japonaiserie: Bridge in the Rain (after Hiroshige)
043.jpg,43,0.6553,80,36.6721,75,27.0157,36,9.9978,figural,genre scene,genre scene,1884.5004,1_Early,,1884,7,summer,Japonaiserie: Flowering (Blooming) Plum Tree (after Hiroshige)
044.jpg,44,0.7524,85,40.7157,123,40.207,19,19.278,figural,genre scene,genre scene,1884.5004,1_Early,,1884,7,summer,Japonaiserie: Oiran (after Kesai Eisen) (The Courtesan)
045.jpg,45,0.4446,134,68.2879,93,43.0278,36,11.4811,figural,genre scene,genre scene,1884.5838,1_Early,,1884,8,summer,Vincent's House in Arles (The Yellow House)
046.jpg,46,0.4156,161,65.375,87,53.3375,36,23.2391,figural,genre scene,genre scene,1884.6672,1_Early,,1884,9,fall,Vincent's Chair with His Pipe
047.jpg,47,0.505,44,32.9706,53,48.8387,93,43.64,figural,genre scene,genre scene,1884.6672,1_Early,,1884,9,fall,Young Man with a Cap
048.jpg,48,0.5006,184,62.3771,65,43.4931,32,11.5482,figural,genre scene,genre scene,1884.6672,1_Early,,1884,9,fall,Self-Portrait with Bandaged Ear and Pipe
049.jpg,49,1.4714,108,50.8019,110,39.3361,36,8.7005,landscape,landscape,landscape,1884.7506,1_Early,,1884,10,fall,Pieta (after Delacroix) The
050.jpg,50,1.5383,119,33.334,94,41.2806,30,11.8882,landscape,rural town or village,rural_town,1884.7506,1_Early,,1884,10,fall,Pieta (after Delacroix) The
051.jpg,51,1.2713,28,22.1485,74,55.7135,35,16.3722,portrait,portrait,portrait,1884.834,1_Early,,1884,11,fall,Noon: Rest from Work (after Millet)
052.jpg,52,1.2688,36,31.5932,83,54.8288,23,79.8476,portrait,portrait,portrait,1884.834,1_Early,,1884,11,fall,Plough and the Harrow (after Millet) The
053.jpg,53,1.3578,95,39.4932,101,35.6602,31,13.5751,portrait,portrait,portrait,1884.834,1_Early,,1884,11,fall,Blossoming Almond Tree
054.jpg,54,0.7631,82,28.077,78,28.8325,31,12.8932,still-life,still-life,still-life,1884.834,1_Early,,1884,11,fall,Farmhouse and Two Figures
055.jpg,55,0.7578,60,41.1313,120,34.9948,25,9.1292,still-life,still-life,still-life,1884.834,1_Early,,1884,11,fall,L'Arlesienne (Madame Ginoux)
056.jpg,56,0.7897,62,37.5944,110,25.4127,22,5.1651,still-life,still-life,still-life,1884.834,1_Early,,1884,11,fall,L'Arlesienne (Madame Ginoux)
057.jpg,57,0.7955,80,42.461,68,32.6654,32,14.6701,still-life,still-life,still-life,1884.834,1_Early,,1884,11,fall,L'Arlesienne (Madame Ginoux)
058.jpg,58,0.7902,74,44.7009,106,23.5072,24,5.8731,still-life,still-life,still-life,1884.834,1_Early,,1884,11,fall,L'Arlesienne (Madame Ginoux)
059.jpg,59,0.7136,82,24.2396,106,18.2959,16,5.1516,still-life,still-life,still-life,1884.834,1_Early,,1884,11,fall,Prisoners Exercising (after Dore)
060.jpg,60,0.7935,71,30.1522,67,40.5757,36,11.5121,still-life,still-life,still-life,1884.834,1_Early,,1884,11,fall,Thatched Cottages in the Sunshine: Reminiscence of the North
061.jpg,61,0.6913,65,43.4208,92,39.392,65,25.6643,still-life,still-life,still-life,1884.834,1_Early,,1884,11,fall,Woodcutter The (after Millet)
062.jpg,62,0.7312,54,31.1902,90,30.1905,33,6.6006,still-life,still-life,still-life,1884.834,1_Early,,1884,11,fall,Cottages and Cypresses: Reminiscence of the North
063.jpg,63,0.7025,58,67.962,92,31.562,127,53.3038,other,animals,other,1884.834,1_Early,,1884,11,fall,Cottages: Reminiscence of the North
064.jpg,64,1.3202,80,47.7328,170,53.0306,16,50.6176,still-life,still-life,still-life,1884.834,1_Early,,1884,11,fall,Peasants Lifting Potatoes
065.jpg,65,1.3622,57,40.9115,184,62.2693,231,116.6469,still-life,still-life,still-life,1884.834,1_Early,,1884,11,fall,Two Peasant Women Digging in Field with Snow
066.jpg,66,0.5743,124,61.5035,24,25.6943,113,75.082,town,rural town or village,rural_town,1884.834,1_Early,,1884,11,fall,Old Man in Sorrow (On the Threshold of Eternity) (At Eternity' s Gate)
067.jpg,67,0.7492,74,53.9942,93,41.179,40,16.9763,town,rural town or village,rural_town,1884.834,1_Early,,1884,11,fall,Pine Trees and Dandelions in the Garden of Saint-Paul Hospital
068.jpg,68,1.3228,94,49.5274,28,30.8533,47,64.6182,portrait,portrait,portrait,1884.9174,1_Early,,1884,12,winter,Portrait of Doctor Gachet
069.jpg,69,1.3818,95,56.4924,55,41.445,24,52.4921,portrait,portrait,portrait,1884.9174,1_Early,,1884,12,winter,Still Life: Glass with Carnations
070.jpg,70,1.2989,49,51.8446,30,33.9162,17,94.1718,portrait,portrait,portrait,1884.9174,1_Early,,1884,12,winter,Still Life: Glass with Wild Flowers
071.jpg,71,1.2388,56,48.1615,81,35.6967,31,7.4059,portrait,portrait,portrait,1884.9174,1_Early,,1884,12,winter,Still Life: Japanese Vase with Roses and Anemones
072.jpg,72,1.2511,62,63.7623,86,38.2742,30,8.9476,portrait,portrait,portrait,1884.9174,1_Early,,1884,12,winter,Still Life: Pink Roses
073.jpg,73,1.2673,50,52.2868,28,50.7977,42,92.5752,portrait,portrait,portrait,1884.9174,1_Early,,1884,12,winter,Still Life: Red Poppies and Daisies
074.jpg,74,1.3286,110,54.1704,89,46.8083,32,38.4692,town,rural town or village,rural_town,1885,1_Early,,1885,1,winter,Still Life with Earthenware Bottle and Clogs
075.jpg,75,1.3195,72,63.0932,72,10.2089,235,101.7682,portrait,portrait,portrait,1885,1_Early,,1885,1,winter,Still Life with Yellow Straw Hat
076.jpg,76,1.3874,73,50.6168,83,35.6243,37,11.2823,portrait,portrait,portrait,1885,1_Early,,1885,1,winter,Beach at Scheveningen in Calm Weather
077.jpg,77,1.3319,55,36.0572,52,25.9224,100,34.6643,portrait,portrait,portrait,1885,1_Early,,1885,1,winter,Cluster of Old Houses with the New Church in The Hague
078.jpg,78,1.407,62,96.1099,98,34.6361,123,54.9824,portrait,portrait,portrait,1885,1_Early,,1885,1,winter,Dunes
079.jpg,79,1.6038,34,19.37,102,18.8338,107,19.2498,portrait,portrait,portrait,1885,1_Early,,1885,1,winter,Edge of a Wood
080.jpg,80,1.4668,60,92.8103,86,38.0094,143,53.0002,portrait,portrait,portrait,1885,1_Early,,1885,1,winter,Fisherman on the Beach
081.jpg,81,1.4491,46,24.3864,37,23.9173,72,16.5686,portrait,portrait,portrait,1885,1_Early,,1885,1,winter,Fisherman's Wife on the Beach
082.jpg,82,1.3237,46,25.1101,37,22.2946,72,12.8312,portrait,portrait,portrait,1885,1_Early,,1885,1,winter,Girl in the Street Two Coaches in the Background A
083.jpg,83,1.3294,74,42.4426,68,34.3652,104,41.7391,portrait,portrait,portrait,1885,1_Early,,1885,1,winter,Girl in White in the Woods
084.jpg,84,1.2614,100,55.0585,54,39.5682,23,67.7878,portrait,portrait,portrait,1885,1_Early,,1885,1,winter,Man Stooping with Stick or Spade
085.jpg,85,0.7333,223,36.5042,51,30.7185,39,6.8594,town,rural town or village,rural_town,1885,1_Early,,1885,1,winter,Two Women in the Woods
086.jpg,86,0.5529,121,51.471,67,37.8841,47,17.8109,town,rural town or village,rural_town,1885,1_Early,,1885,1,winter,View of the Sea at Scheveningen
087.jpg,87,0.6826,179,66.6192,98,48.959,33,12.2106,town,rural town or village,rural_town,1885,1_Early,,1885,1,winter,Women Mending Nets in the Dunes
088.jpg,88,0.7098,113,60.5304,95,36.645,40,13.1425,figural,genre scene,genre scene,1885,1_Early,,1885,1,winter,Bulb Fields
089.jpg,89,1.6416,87,71.2981,98,31.4837,30,14.0926,portrait,portrait,portrait,1885.0834,1_Early,,1885,2,winter,Weaver Seen from the Front
090.jpg,90,1.5229,116,48.0109,41,18.583,102,47.1837,portrait,portrait,portrait,1885.0834,1_Early,,1885,2,winter,Farmers Planting Potatoes
091.jpg,91,1.3319,52,26.0759,49,23.7597,98,23.5677,portrait,portrait,portrait,1885.0834,1_Early,,1885,2,winter,Potato Planting
092.jpg,92,1.5515,71,63.0773,58,18.6947,3,34.6807,portrait,portrait,portrait,1885.0834,1_Early,,1885,2,winter,Shepherd with a Flock of Sheep
093.jpg,93,1.2495,63,36.9782,55,27.4673,15,33.6968,figural,genre scene,genre scene,1885.0834,1_Early,,1885,2,winter,Wood Gatherers in the Snow
094.jpg,94,1.3634,62,33.171,72,21.5288,36,7.3769,figural,genre scene,genre scene,1885.0834,1_Early,,1885,2,winter,Avenue of Poplars at Sunset
095.jpg,95,1.489,82,67.7866,65,25.9639,51,15.3592,figural,genre scene,genre scene,1885.0834,1_Early,,1885,2,winter,Avenue of Poplars in Autumn
096.jpg,96,1.472,49,38.721,21,26.5183,198,95.4729,figural,genre scene,genre scene,1885.0834,1_Early,,1885,2,winter,Head of a Man
097.jpg,97,1.7957,62,33.7404,70,27.4006,35,7.5134,portrait,portrait,portrait,1885.0834,1_Early,,1885,2,winter,Head of a Woman
098.jpg,98,0.7639,44,24.5286,107,31.7026,210,103.726,still-life,still-life,still-life,1885.1668,1_Early,,1885,3,spring,Head of a Peasant Woman with Brownish Cap
099.jpg,99,1.4695,77,46.5868,129,31.7828,28,9.0858,portrait,portrait,portrait,1885.1668,1_Early,,1885,3,spring,Head of a Peasant Woman with Dark Cap
100.jpg,100,1.3293,56,59.5942,62,29.6912,207,84.7264,portrait,portrait,portrait,1885.1668,1_Early,,1885,3,spring,Head of a Peasant Woman with Dark Cap
101.jpg,101,1.2867,81,41.5419,53,45.0682,25,36.1289,portrait,portrait,portrait,1885.1668,1_Early,,1885,3,spring,Head of a Peasant Woman with Dark Cap
102.jpg,102,1.2175,52,35.5715,62,28.4365,93,30.5901,portrait,portrait,portrait,1885.1668,1_Early,,1885,3,spring,Head of a Peasant Woman with Dark Cap
103.jpg,103,1.4071,48,25.9256,68,24.0264,94,28.4994,portrait,portrait,portrait,1885.1668,1_Early,,1885,3,spring,Head of a Peasant Woman with Dark Cap
104.jpg,104,1.193,91,36.3378,131,27.6547,27,5.9715,portrait,portrait,portrait,1885.1668,1_Early,,1885,3,spring,Head of a Peasant Woman with Dark Cap
105.jpg,105,1.2376,40,15.4827,155,40.0944,220,60.8552,portrait,portrait,portrait,1885.1668,1_Early,,1885,3,spring,Head of a Peasant Woman with White Cap
106.jpg,106,1.2875,41,54.1514,80,37.4153,29,93.1242,portrait,portrait,portrait,1885.1668,1_Early,,1885,3,spring,Old Cemetery Tower at Nuenen in the Snow The
107.jpg,107,1.4476,69,26.0693,34,27.264,77,44.8564,portrait,portrait,portrait,1885.1668,1_Early,,1885,3,spring,Old Station at Eindhoven The
108.jpg,108,1.2444,15,46.0778,80,76.242,58,37.2349,portrait,portrait,portrait,1885.1668,1_Early,,1885,3,spring,Parsonage Garden at Nuenen in the Snow The
109.jpg,109,1.4755,24,23.6155,95,56.9606,116,34.7253,portrait,portrait,portrait,1885.1668,1_Early,,1885,3,spring,Parsonage Garden at Nuenen in the Snow The
110.jpg,110,1.3085,33,30.1161,38,48.7885,35,93.8456,portrait,portrait,portrait,1885.1668,1_Early,,1885,3,spring,Head of a Peasant
111.jpg,111,1.4013,61,25.3246,48,13.715,89,21.4048,figural,genre scene,genre scene,1885.1668,1_Early,,1885,3,spring,Head of a Peasant Woman with Dark Cap
112.jpg,112,1.5368,40,18.3664,49,16.2855,143,24.2361,figural,genre scene,genre scene,1885.1668,1_Early,,1885,3,spring,Head of a Peasant Woman with Greenish Lace Cap
113.jpg,113,1.4624,38,38.8312,67,31.3715,145,41.5869,figural,genre scene,genre scene,1885.1668,1_Early,,1885,3,spring,Head of a Young Peasant Woman with Dark Cap
114.jpg,114,1.6141,83,19.221,96,13.7828,25,2.7872,figural,Figural composition,other,1885.1668,1_Early,,1885,3,spring,Peasant Making a Basket
115.jpg,115,1.275,64,26.0488,70,21.891,40,6.9128,figural,Figural composition,other,1885.1668,1_Early,,1885,3,spring,Peasant Woman Peeling Potatoes
116.jpg,116,1.4013,49,20.6681,26,26.2297,198,109.23,figural,portrait,portrait,1885.1668,1_Early,,1885,3,spring,Peasant Woman Sweeping the Floor
117.jpg,117,1.268,78,41.7177,34,24.0993,51,17.3269,figural,genre scene,genre scene,1885.1668,1_Early,,1885,3,spring,Peasant Woman Taking her Meal
118.jpg,118,1.271,78,22.328,40,17.7724,77,23.3393,figural,genre scene,genre scene,1885.1668,1_Early,,1885,3,spring,Peasant Woman Seated (Half-Figure)
119.jpg,119,1.4147,41,27.2184,210,59.6935,231,79.551,portrait,portrait,portrait,1885.1668,1_Early,,1885,3,spring,Bobbin Winder
120.jpg,120,1.3304,36,29.136,90,30.5297,113,25.715,portrait,portrait,portrait,1885.2502,1_Early,,1885,4,spring,Two Hands
121.jpg,121,0.8201,147,68.8191,128,29.7488,27,3.6183,landscape,landscape,landscape,1885.2502,1_Early,,1885,4,spring,Cottage The
122.jpg,122,0.6625,195,81.3287,152,58.8331,23,15.2426,landscape,landscape,landscape,1885.2502,1_Early,,1885,4,spring,Gordina de Groot Head
123.jpg,123,0.8115,121,66.2219,83,38.4132,28,13.0859,figural,genre scene,genre scene,1885.2502,1_Early,,1885,4,spring,Head of a Man
124.jpg,124,0.7611,13,40.1354,66,50.7802,46,56.3269,figural,genre scene,genre scene,1885.2502,1_Early,,1885,4,spring,Head of a Peasant Woman
125.jpg,125,0.7051,57,36.6271,51,26.9229,180,88.9873,figural,genre scene,genre scene,1885.2502,1_Early,,1885,4,spring,Head of a Peasant Woman in a Green Shawl
126.jpg,126,0.6695,38,18.2405,116,31.0536,147,20.3696,still-life,still-life,still-life,1885.2502,1_Early,,1885,4,spring,Head of a Woman
127.jpg,127,0.7158,25,30.8808,36,36.013,56,74.814,figural,genre scene,genre scene,1885.2502,1_Early,,1885,4,spring,Old Church Tower at Nuenen ('The Peasants' Churchyard')
128.jpg,128,1.6667,89,37.2673,119,36.2622,36,6.0237,figural,Figural composition,other,1885.2502,1_Early,,1885,4,spring,Cottage
129.jpg,129,0.8137,41,24.2509,121,46.3663,21,24.9177,town,rural town or village,rural_town,1885.3336,1_Early,,1885,5,spring,Bowl with Daffodils
130.jpg,130,1.2125,82,61.4315,72,41.9874,40,53.5974,portrait,portrait,portrait,1885.3336,1_Early,,1885,5,spring,Flowers in a Blue Vase
131.jpg,131,1.332,22,29.1715,225,60.5914,225,83.4241,portrait,portrait,portrait,1885.3336,1_Early,,1885,5,spring,Lane at the Jardin du Luxembourg
132.jpg,132,1.2245,49,9.2175,33,14.3057,99,21.4259,portrait,portrait,portrait,1885.3336,1_Early,,1885,5,spring,Le Blute-Fin Mill
133.jpg,133,1.2865,73,17.8452,93,15.8657,24,4.5146,portrait,portrait,portrait,1885.3336,1_Early,,1885,5,spring,Pont du Carrousel and the Louvre The
134.jpg,134,1.2049,29,26.7654,222,62.1017,230,89.7791,portrait,portrait,portrait,1885.3336,1_Early,,1885,5,spring,Vase with Flowers
135.jpg,135,0.7947,76,50.13,68,48.9623,31,43.2378,town,rural town or village,rural_town,1885.3336,1_Early,,1885,5,spring,Vase with Myosotis and Peonies
136.jpg,136,0.7413,208,62.5037,75,45.5771,20,29.1148,town,rural town or village,rural_town,1885.417,1_Early,,1885,6,summer,Hill of Montmartre with Quarry The
137.jpg,137,0.7107,41,53.9428,142,59.7202,20,29.8377,town,rural town or village,rural_town,1885.417,1_Early,,1885,6,summer,Le Moulin de la Galette
138.jpg,138,0.7763,108,41.4335,121,32.9189,19,24.3331,town,rural town or village,rural_town,1885.417,1_Early,,1885,6,summer,Le Moulin de la Galette
139.jpg,139,0.7446,76,64.6211,81,41.6848,18,19.4157,town,rural town or village,rural_town,1885.417,1_Early,,1885,6,summer,Le Moulin de la Galette
140.jpg,140,1.0947,53,23.4785,35,24.8833,106,47.8933,town,rural town or village,rural_town,1885.417,1_Early,,1885,6,summer,Le Moulin de la Galette
141.jpg,141,0.7206,80,26.3213,87,18.8947,32,113.1534,figural,genre scene,genre scene,1885.417,1_Early,,1885,6,summer,Le Moulin de la Galette
142.jpg,142,1.1571,48,37.4496,103,54.6475,32,73.2053,figural,genre scene,genre scene,1885.417,1_Early,,1885,6,summer,Montmartre: Quarry the Mills
143.jpg,143,1.2793,85,29.9512,119,22.6888,22,4.444,figural,Figural composition,other,1885.417,1_Early,,1885,6,summer,Outskirts of Paris
144.jpg,144,0.5571,127,66.0447,81,49.5867,34,24.4243,town,rural town or village,rural_town,1885.5004,1_Early,,1885,7,summer,Two Cut Sunflowers
145.jpg,145,0.75,107,70.8757,120,71.1723,29,48.9255,town,rural town or village,rural_town,1885.5004,1_Early,,1885,7,summer,Two Cut Sunflowers
146.jpg,146,1.4766,73,19.4348,34,22.0015,49,20.0741,figural,Figural composition,other,1885.5004,1_Early,,1885,7,summer,Two Cut Sunflowers
147.jpg,147,1.5084,85,52.4359,85,22.4105,23,6.9061,figural,Figural composition,other,1885.5004,1_Early,,1885,7,summer,Chrysanthemums and Wild Flowers in a Vase
148.jpg,148,1.2854,122,70.9414,72,49.7444,38,44.4418,figural,Figural composition,other,1885.5004,1_Early,,1885,7,summer,Portrait of Pere Tanguy
149.jpg,149,1.32,118,78.0466,51,50.5545,34,45.448,figural,Figural composition,other,1885.5004,1_Early,,1885,7,summer,Self-Portrait
150.jpg,150,1.3208,93,59.2762,95,50.3633,49,20.1842,figural,Figural composition,other,1885.5838,1_Early,,1885,8,summer,Brothel The
151.jpg,151,0.796,94,31.0951,118,23.6685,27,4.6943,figural,genre scene,genre scene,1885.5838,1_Early,,1885,8,summer,Les Alyscamps
152.jpg,152,1.3399,209,52.4453,147,72.9065,22,14.6408,landscape,landscape,landscape,1885.5838,1_Early,,1885,8,summer,Portrait of the Artist's Mother
153.jpg,153,0.7389,24,19.6178,81,62.8703,42,38.0897,still-life,still-life,still-life,1885.6672,1_Early,,1885,9,fall,Crab on Its Back
154.jpg,154,0.7583,36,24.1782,225,50.2497,222,68.2169,still-life,still-life,still-life,1885.6672,1_Early,,1885,9,fall,La Berceuse (Augustine Roulin)
155.jpg,155,0.7566,69,32.5983,62,35.7531,65,24.7511,still-life,still-life,still-life,1885.6672,1_Early,,1885,9,fall,Portrait of Doctor Felix Rey
156.jpg,156,0.7615,48,26.3423,244,21.1735,12,57.7204,still-life,still-life,still-life,1885.6672,1_Early,,1885,9,fall,Self-Portrait with Bandaged Ear
157.jpg,157,0.8301,31,28.1018,200,57.1769,20,35.1698,still-life,still-life,still-life,1885.6672,1_Early,,1885,9,fall,Still Life with Oranges Lemons and Blue Gloves
158.jpg,158,0.7404,64,38.7954,31,35.9866,34,63.9469,still-life,still-life,still-life,1885.6672,1_Early,,1885,9,fall,Still Life: Bloaters on a Piece of Yellow Paper
159.jpg,159,0.6293,51,25.9713,67,29.1578,150,60.6948,still-life,still-life,still-life,1885.6672,1_Early,,1885,9,fall,Still Life: Two Red Herrings
160.jpg,160,0.6985,64,22.6251,35,22.1477,18,32.2261,still-life,still-life,still-life,1885.6672,1_Early,,1885,9,fall,Still Life: Drawing Board Pipe Onions and Sealing-Wax
161.jpg,161,0.7775,80,28.1472,51,16.7187,67,18.3371,still-life,still-life,still-life,1885.6672,1_Early,,1885,9,fall,Still Life: Vase with Fifteen Sunflowers
162.jpg,162,0.7181,82,36.7694,103,26.7423,25,4.6836,still-life,still-life,still-life,1885.6672,1_Early,,1885,9,fall,Still Life: Vase with Fifteen Sunflowers
163.jpg,163,0.7857,67,25.1429,39,21.4854,34,19.7425,still-life,still-life,still-life,1885.6672,1_Early,,1885,9,fall,Still Life: Vase with Twelve Sunflowers
164.jpg,164,0.7909,70,50.5696,81,48.3253,53,21.069,still-life,still-life,still-life,1885.6672,1_Early,,1885,9,fall,Two Crabs
165.jpg,165,0.728,24,14.4232,60,56.5322,29,50.752,still-life,still-life,still-life,1885.6672,1_Early,,1885,9,fall,La Berceuse (Augustine Roulin)
166.jpg,166,0.8049,89,42.4509,48,32.7178,49,39.768,still-life,still-life,still-life,1885.6672,1_Early,,1885,9,fall,La Berceuse (Augustine Roulin)
167.jpg,167,0.8013,53,26.5016,28,23.0631,51,24.2399,still-life,still-life,still-life,1885.6672,1_Early,,1885,9,fall,Two White Butterflies
168.jpg,168,0.6822,72,32.8656,55,26.9689,79,51.7049,still-life,still-life,still-life,1885.6672,1_Early,,1885,9,fall,Clumps of Grass
169.jpg,169,0.6224,72,57.9467,143,68.8789,29,40.7531,still-life,still-life,still-life,1885.6672,1_Early,,1885,9,fall,Courtyard of the Hospital at Arles The
170.jpg,170,0.6953,51,22.5474,65,23.5773,36,7.8381,still-life,still-life,still-life,1885.6672,1_Early,,1885,9,fall,Field of Yellow Flowers A
